SAs,Memories,Cost
36,62,0.09271041
36,63,0.098089074
36,64,0.103761055
36,65,0.109741808
36,66,0.116047605
36,67,0.122695573
36,68,0.129703745
36,69,0.137091111
36,70,0.144877671
36,71,0.153084489
36,72,0.161733757
36,73,0.170848858
36,74,0.180454435
36,75,0.19057646
36,76,0.201242315
36,77,0.212480874
36,78,0.224322589
36,79,0.236799583
36,80,0.249945752
36,81,0.263796869
36,82,0.2783907
36,83,0.293767121
36,84,0.309968254
36,85,0.3270386
36,86,0.34502519
36,87,0.363977744
36,88,0.383948844
36,89,0.40499411
36,90,0.427172406
36,91,0.450546043
36,92,0.475181012
36,93,0.501147223
36,94,0.528518772
36,95,0.557374224
36,96,0.577312289
37,37,0.021368068
37,38,0.022763795
37,39,0.024240806
37,40,0.025803556
37,41,0.02745673
37,42,0.029205256
37,43,0.031054314
37,44,0.033009355
37,45,0.035076108
37,46,0.037260599
37,47,0.039569164
37,48,0.041588381
37,49,0.044139658
37,50,0.046834595
37,51,0.049680865
37,52,0.052686534
37,53,0.055860085
37,54,0.05921044
37,55,0.062746984
37,56,0.066479584
37,57,0.070418622
37,58,0.074575017
37,59,0.078960255
37,60,0.083586421
37,61,0.08846623
37,62,0.093613058
37,63,0.099040983
37,64,0.104764821
37,65,0.110800165
37,66,0.117163428
37,67,0.123871891
37,68,0.130943746
37,69,0.138398154
37,70,0.146255292
37,71,0.154536415
37,72,0.163263913
37,73,0.17246138
37,74,0.182153683
37,75,0.192367029
37,76,0.203129052
37,77,0.214468889
37,78,0.226417271
37,79,0.239006619
37,80,0.252271144
37,81,0.266246952
37,82,0.280972162
37,83,0.296487026
37,84,0.312834063
37,85,0.330058199
37,86,0.348206914
37,87,0.367330408
37,88,0.387481767
37,89,0.408717158
37,90,0.431096018
37,91,0.454681273
37,92,0.479539569
37,93,0.505741516
37,94,0.533361955
37,95,0.562480248
37,96,0.582618593
38,38,0.023011316
38,39,0.024502715
38,40,0.02608064
38,41,0.027749818
38,42,0.029515217
38,43,0.031382064
38,44,0.033355857
38,45,0.035442374
38,46,0.037647694
38,47,0.039978207
38,48,0.042016229
38,49,0.044591625
38,50,0.047311972
38,51,0.050185006
38,52,0.053218865
38,53,0.056422105
38,54,0.059803725
38,55,0.063373192
38,56,0.06714046
38,57,0.071115999
38,58,0.075310826
38,59,0.079736525
38,60,0.084405289
38,61,0.089329942
38,62,0.094523979
38,63,0.100001602
38,64,0.105777756
38,65,0.111868173
38,66,0.118289411
38,67,0.125058904
38,68,0.132195007
38,69,0.13971705
38,70,0.147645392
38,71,0.156001478
38,72,0.1648079
38,73,0.174088466
38,74,0.183868266
38,75,0.194173747
38,76,0.205032795
38,77,0.216474814
38,78,0.228530818
38,79,0.241233527
38,80,0.254617471
38,81,0.268719091
38,82,0.283576864
38,83,0.299231422
38,84,0.315725687
38,85,0.33310501
38,86,0.351417328
38,87,0.370713322
38,88,0.391046595
38,89,0.412473859
38,90,0.435055135
38,91,0.45885397
38,92,0.483937672
38,93,0.510377556
38,94,0.53824922
38,95,0.567632831
38,96,0.587973411
39,39,0.024767171
39,40,0.026360411
39,41,0.028045737
39,42,0.029828163
39,43,0.031712962
39,44,0.033705676
39,45,0.035812137
39,46,0.038038473
39,47,0.040391133
39,48,0.042448126
39,49,0.045047859
39,50,0.047793843
39,51,0.050693881
39,52,0.053756181
39,53,0.056989374
39,54,0.060402539
39,55,0.064005222
39,56,0.067807465
39,57,0.071819831
39,58,0.076053429
39,59,0.08051995
39,60,0.085231688
39,61,0.090201582
39,62,0.095443246
39,63,0.100971006
39,64,0.10679994
39,65,0.112945917
39,66,0.119425643
39,67,0.126256707
39,68,0.133457626
39,69,0.141047905
39,70,0.149048082
39,71,0.157479796
39,72,0.166365843
39,73,0.175730245
39,74,0.185598321
39,75,0.195996758
39,76,0.206953696
39,77,0.218498809
39,78,0.230663398
39,79,0.243480485
39,80,0.256984919
39,81,0.271213484
39,82,0.286205017
39,83,0.302000532
39,84,0.318643358
39,85,0.33617928
39,86,0.354656692
39,87,0.374126765
39,88,0.394643621
39,89,0.416264524
39,90,0.439050086
39,91,0.463064481
39,92,0.488375687
39,93,0.515055735
39,94,0.543180983
39,95,0.572832415
39,96,0.593377204
40,40,0.026642891
40,41,0.028344514
40,42,0.030144123
40,43,0.032047036
40,44,0.034058844
40,45,0.036185427
40,46,0.038432971
40,47,0.040807977
40,48,0.04288411
40,49,0.045508398
40,50,0.048280248
40,51,0.051207531
40,52,0.054298527
40,53,0.057561941
40,54,0.061006931
40,55,0.064643125
40,56,0.068480655
40,57,0.072530173
40,58,0.076802889
40,59,0.081310591
40,60,0.086065685
40,61,0.091081221
40,62,0.096370934
40,63,0.101949275
40,64,0.107831455
40,65,0.114033484
40,66,0.120572216
40,67,0.127465395
40,68,0.134731705
40,69,0.142390823
40,70,0.150463472
40,71,0.158971485
40,72,0.167937864
40,73,0.177386848
40,74,0.187343985
40,75,0.197836206
40,76,0.208891908
40,77,0.220541037
40,78,0.232815182
40,79,0.245747672
40,80,0.25937368
40,81,0.273730333
40,82,0.288856832
40,83,0.30479458
40,84,0.321587315
40,85,0.339281259
40,86,0.357925271
40,87,0.377571015
40,88,0.398273139
40,89,0.420089466
40,90,0.443081202
40,91,0.467313159
40,92,0.492853989
40,93,0.519776446
40,94,0.548157662
40,95,0.578079444
40,96,0.598830437
41,41,0.028646175
41,42,0.030463123
41,43,0.032384314
41,44,0.034415389
41,45,0.036562278
41,46,0.03883122
41,47,0.041228773
41,48,0.043324215
41,49,0.045973279
41,50,0.048771227
41,51,0.051726
41,52,0.054845947
41,53,0.058139852
41,54,0.06161695
41,55,0.065286955
41,56,0.069160084
41,57,0.073247085
41,58,0.077559264
41,59,0.082108514
41,60,0.086907347
41,61,0.09196893
41,62,0.097307117
41,63,0.102936487
41,64,0.108872384
41,65,0.115130962
41,66,0.121729221
41,67,0.128685066
41,68,0.136017345
41,69,0.143745912
41,70,0.151891676
41,71,0.160476665
41,72,0.169524089
41,73,0.179058407
41,74,0.189105398
41,75,0.199692238
41,76,0.210847585
41,77,0.222601659
41,78,0.234986342
41,79,0.248035271
41,80,0.261783945
41,81,0.276269839
41,82,0.291532523
41,83,0.30761379
41,84,0.324557795
41,85,0.3424112
41,86,0.361223333
41,87,0.381046357
41,88,0.40193545
41,89,0.423949001
41,90,0.447148819
41,91,0.471600357
41,92,0.497372952
41,93,0.52454009
41,94,0.553179681
41,95,0.583374367
41,96,0.604333581
42,42,0.030785191
42,43,0.032724827
42,44,0.034775343
42,45,0.036942722
42,46,0.039233254
42,47,0.041653557
42,48,0.043768481
42,49,0.046442543
42,50,0.049266822
42,51,0.05224933
42,52,0.055398488
42,53,0.058723154
42,54,0.062232646
42,55,0.065936762
42,56,0.069845808
42,57,0.073970625
42,58,0.078322617
42,59,0.082913782
42,60,0.087756742
42,61,0.09286478
42,62,0.098251869
42,63,0.10393272
42,64,0.10992281
42,65,0.116238436
42,66,0.122896751
42,67,0.129915816
42,68,0.137314649
42,69,0.14511328
42,70,0.153332807
42,71,0.161995456
42,72,0.171124645
42,73,0.180745055
42,74,0.190882699
42,75,0.201565002
42,76,0.212820884
42,77,0.224680842
42,78,0.237177052
42,79,0.250343464
42,80,0.264215907
42,81,0.278832207
42,82,0.294232306
42,83,0.310458393
42,84,0.32755504
42,85,0.345569357
42,86,0.364551146
42,87,0.384553073
42,88,0.405630854
42,89,0.427843449
42,90,0.451253276
42,91,0.475926435
42,92,0.501932958
42,93,0.529347069
42,94,0.558247467
42,95,0.588717637
42,96,0.60988711
43,43,0.033068603
43,44,0.035138736
43,45,0.037326789
43,46,0.039639108
43,47,0.042082366
43,48,0.044216944
43,49,0.046916227
43,50,0.049767074
43,51,0.052777565
43,52,0.055956194
43,53,0.059311897
43,54,0.062854071
43,55,0.066592601
43,56,0.070537882
43,57,0.07470085
43,58,0.079093009
43,59,0.083726461
43,60,0.08861394
43,61,0.093768842
43,62,0.099205268
43,63,0.104938054
43,64,0.110982818
43,65,0.117355997
43,66,0.124074898
43,67,0.131157743
43,68,0.138623719
43,69,0.146493036
43,70,0.15478698
43,71,0.163527977
43,72,0.172739658
43,73,0.182446925
43,74,0.19267603
43,75,0.203454648
43,76,0.214811961
43,77,0.22677875
43,78,0.239387488
43,79,0.252672437
43,80,0.266669762
43,81,0.281417644
43,82,0.2969564
43,83,0.313328617
43,84,0.330579294
43,85,0.348755988
43,86,0.367908983
43,87,0.388091453
43,88,0.409359657
43,89,0.431773133
43,90,0.455394913
43,91,0.480291755
43,92,0.506534391
43,93,0.53419779
43,94,0.563361452
43,95,0.594109715
43,96,0.615491505
44,44,0.0355056
44,45,0.037714515
44,46,0.040048816
44,47,0.042515235
44,48,0.044669641
44,49,0.047394373
44,50,0.050272025
44,51,0.053310748
44,52,0.056519111
44,53,0.059906127
44,54,0.063481275
44,55,0.067254525
44,56,0.071236363
44,57,0.075437821
44,58,0.079870503
44,59,0.084546617
44,60,0.089479008
44,61,0.094681191
44,62,0.100167389
44,63,0.105952571
44,64,0.112052491
44,65,0.118483733
44,66,0.125263757
44,67,0.132410946
44,68,0.139944661
44,69,0.147885289
44,70,0.15625431
44,71,0.165074351
44,72,0.174369257
44,73,0.184164155
44,74,0.194485535
44,75,0.205361326
44,76,0.216820977
44,77,0.228895553
44,78,0.241617825
44,79,0.255022376
44,80,0.269145707
44,81,0.284026357
44,82,0.299705023
44,83,0.316224695
44,84,0.333630801
44,85,0.351971353
44,86,0.371297118
44,87,0.391661787
44,88,0.413122167
44,89,0.435738378
44,90,0.459574076
44,91,0.484696683
44,92,0.511177637
44,93,0.539092664
44,94,0.568522072
44,95,0.599551062
44,96,0.621147251
45,45,0.03810593
45,46,0.040462412
45,47,0.042952201
45,48,0.045126611
45,49,0.047877019
45,50,0.050781717
45,51,0.053848925
45,52,0.057087287
45,53,0.060505895
45,54,0.06411431
45,55,0.067922588
45,56,0.071941308
45,57,0.076181597
45,58,0.080655161
45,59,0.085374315
45,60,0.090352016
45,61,0.095601899
45,62,0.10113831
45,63,0.106976351
45,64,0.113131915
45,65,0.119621734
45,66,0.126463422
45,67,0.133675526
45,68,0.141277578
45,69,0.149290151
45,70,0.157734915
45,71,0.166634702
45,72,0.176013571
45,73,0.185896879
45,74,0.196311357
45,75,0.207285187
45,76,0.218848091
45,77,0.231031417
45,78,0.243868242
45,79,0.257393469
45,80,0.271643941
45,81,0.286658557
45,82,0.302478398
45,83,0.319146862
45,84,0.336709809
45,85,0.355215714
45,86,0.37471583
45,87,0.395264369
45,88,0.416918693
45,89,0.439739513
45,90,0.463791114
45,91,0.489141588
45,92,0.515863088
45,93,0.544032108
45,94,0.573729769
45,95,0.605042146
45,96,0.626854837
46,46,0.040879931
46,47,0.0433933
46,48,0.045587893
46,49,0.048364206
46,50,0.051296191
46,51,0.054392139
46,52,0.057660768
46,53,0.061111249
46,54,0.064753227
46,55,0.068596845
46,56,0.072652775
46,57,0.07693224
46,58,0.081447048
46,59,0.086209623
46,60,0.091233036
46,61,0.096531039
46,62,0.102118109
46,63,0.108009477
46,64,0.114221178
46,65,0.120770091
46,66,0.127673989
46,67,0.134951582
46,68,0.142622578
46,69,0.150707733
46,70,0.159228912
46,71,0.168209153
46,72,0.177672732
46,73,0.187645237
46,74,0.198153642
46,75,0.209226386
46,76,0.220893464
46,77,0.233186515
46,78,0.24613892
46,79,0.259785908
46,80,0.274164665
46,81,0.289314455
46,82,0.305276749
46,83,0.322095355
46,84,0.339816571
46,85,0.358489335
46,86,0.378165397
46,87,0.398899496
46,88,0.420749551
46,89,0.443776872
46,90,0.468046379
46,91,0.493626843
46,92,0.520591142
46,93,0.54901654
46,94,0.578984988
46,95,0.610583442
46,96,0.63261476
47,47,0.04383857
47,48,0.046053523
47,49,0.048855975
47,50,0.051815491
47,51,0.054940435
47,52,0.058239601
47,53,0.061722239
47,54,0.065398078
47,55,0.069277351
47,56,0.07337082
47,57,0.077689808
47,58,0.082246227
47,59,0.087052608
47,60,0.092122137
47,61,0.097468688
47,62,0.103106863
47,63,0.10905203
47,64,0.115320365
47,65,0.121928897
47,66,0.128895554
47,67,0.136239217
47,68,0.143979768
47,69,0.152138148
47,70,0.16073642
47,71,0.169797829
47,72,0.179346872
47,73,0.189409367
47,74,0.200012536
47,75,0.211185077
47,76,0.222957262
47,77,0.235361019
47,78,0.248430041
47,79,0.262199884
47,80,0.276708081
47,81,0.291994267
47,82,0.308100302
47,83,0.325070413
47,84,0.342951337
47,85,0.361792485
47,86,0.381646104
47,87,0.402567466
47,88,0.424615057
47,89,0.447850789
47,90,0.472340226
47,91,0.498152825
47,92,0.525362196
47,93,0.554046385
47,94,0.584288178
47,95,0.616175425
47,96,0.638427519
48,48,0.046523543
48,49,0.049352367
48,50,0.05233966
48,51,0.055493859
48,52,0.058823834
48,53,0.062338916
48,54,0.066048917
48,55,0.069964161
48,56,0.074095503
48,57,0.078454365
48,58,0.083052763
48,59,0.087903338
48,60,0.093019391
48,61,0.098414919
48,62,0.104104653
48,63,0.110104095
48,64,0.116429565
48,65,0.123098242
48,66,0.130128216
48,67,0.137538533
48,68,0.145349254
48,69,0.15358151
48,70,0.162257559
48,71,0.171400857
48,72,0.181036123
48,73,0.19118941
48,74,0.201888187
48,75,0.213161417
48,76,0.225039647
48,77,0.237555103
48,78,0.250741788
48,79,0.26463559
48,80,0.279274395
48,81,0.294698208
48,82,0.310949287
48,83,0.328072277
48,84,0.346114364
48,85,0.365125432
48,86,0.385158236
48,87,0.406268582
48,88,0.428515531
48,89,0.451961604
48,90,0.476673015
48,91,0.502719915
48,92,0.530176655
48,93,0.559122071
48,94,0.589639795
48,95,0.62181858
48,96,0.64429362
49,49,0.049853422
49,50,0.052868741
49,51,0.056052456
49,52,0.059413515
49,53,0.062961329
49,54,0.066705797
49,55,0.070657331
49,56,0.074826882
49,57,0.079225972
49,58,0.083866721
49,59,0.088761881
49,60,0.093924871
49,61,0.09936981
49,62,0.105111558
49,63,0.111165755
49,64,0.117548866
49,65,0.124278221
49,66,0.131372072
49,67,0.138849634
49,68,0.146731148
49,69,0.155037933
49,70,0.16379245
49,71,0.173018365
49,72,0.182740621
49,73,0.192985508
49,74,0.203780746
49,75,0.215155562
49,76,0.227140787
49,77,0.239768942
49,78,0.253074347
49,79,0.267093223
49,80,0.281863812
49,81,0.297426496
49,82,0.313823932
49,83,0.331101191
49,84,0.349305909
49,85,0.368488451
49,86,0.38870208
49,87,0.410003149
49,88,0.432451296
49,89,0.456109658
49,90,0.481045108
49,91,0.507328497
49,92,0.535034926
49,93,0.564244031
49,94,0.595040297
49,95,0.627513394
49,96,0.650213575
50,50,0.053402779
50,51,0.056616273
50,52,0.060008692
50,53,0.06358953
50,54,0.067368771
50,55,0.071356918
50,56,0.075565017
50,57,0.080004691
50,58,0.084688167
50,59,0.089628308
50,60,0.094838649
50,61,0.100333436
50,62,0.106127659
50,63,0.112237096
50,64,0.118678357
50,65,0.125468928
50,66,0.132627221
50,67,0.140172624
50,68,0.148125558
50,69,0.156507534
50,70,0.165341215
50,71,0.174650481
50,72,0.1844605
50,73,0.194797804
50,74,0.205690362
50,75,0.217167673
50,76,0.229260849
50,77,0.242002714
50,78,0.255427904
50,79,0.26957298
50,80,0.284476542
50,81,0.300179353
50,82,0.316724472
50,83,0.334157401
50,84,0.352526233
50,85,0.371881815
50,86,0.39227793
50,87,0.413771476
50,88,0.436422678
50,89,0.460295298
50,90,0.485456872
50,91,0.511978961
50,92,0.539937422
50,93,0.569412701
50,94,0.600490149
50,95,0.633260359
50,96,0.656187898
51,51,0.057185356
51,52,0.060609415
51,53,0.064223571
51,54,0.068037894
51,55,0.072062978
51,56,0.076309968
51,57,0.080790586
51,58,0.085517167
51,59,0.090502686
51,60,0.095760799
51,61,0.101305876
51,62,0.107153038
51,63,0.113318204
51,64,0.11981813
51,65,0.126670458
51,66,0.133893763
51,67,0.141507608
51,68,0.149532595
51,69,0.157990429
51,70,0.166903977
51,71,0.176297334
51,72,0.186195899
51,73,0.196626441
51,74,0.207617189
51,75,0.21919791
51,76,0.231400004
51,77,0.244256596
51,78,0.257802648
51,79,0.272075061
51,80,0.287112795
51,81,0.302956999
51,82,0.319651142
51,83,0.337241157
51,84,0.355775598
51,85,0.375305804
51,86,0.395886077
51,87,0.417573874
51,88,0.440430009
51,89,0.464518873
51,90,0.489908677
51,91,0.516671698
51,92,0.544884559
51,93,0.574628524
51,94,0.605989819
51,95,0.639059975
51,96,0.662217113
52,52,0.061215734
52,53,0.064863503
52,54,0.068713219
52,55,0.07277557
52,56,0.077061795
52,57,0.08158372
52,58,0.086353788
52,59,0.091385088
52,60,0.096691395
52,61,0.102287206
52,62,0.108187776
52,63,0.114409163
52,64,0.120968274
52,65,0.127882906
52,66,0.1351718
52,67,0.142854693
52,68,0.150952372
52,69,0.159486737
52,70,0.168480861
52,71,0.177959057
52,72,0.187946954
52,73,0.198471567
52,74,0.20956138
52,75,0.221246435
52,76,0.233558421
52,77,0.246530771
52,78,0.260198771
52,79,0.274599666
52,80,0.289772784
52,81,0.305759661
52,82,0.322604178
52,83,0.340352707
52,84,0.359054269
52,85,0.378760697
52,86,0.399526821
52,87,0.421410657
52,88,0.444473619
52,89,0.468780736
52,90,0.494400897
52,91,0.521407104
52,92,0.549876756
52,93,0.579891945
52,94,0.611539782
52,95,0.644912743
52,96,0.668301746
53,53,0.065509378
53,54,0.069394803
53,55,0.07349475
53,56,0.077820559
53,57,0.082384158
53,58,0.087198098
53,59,0.092275584
53,60,0.097630512
53,61,0.103277506
53,62,0.109231956
53,63,0.115510063
53,64,0.122128882
53,65,0.12910637
53,66,0.136461433
53,67,0.144213985
53,68,0.152385001
53,69,0.160996576
53,70,0.170071992
53,71,0.179635782
53,72,0.189713806
53,73,0.200333327
53,74,0.21152309
53,75,0.223313412
53,76,0.235736274
53,77,0.24882542
53,78,0.262616463
53,79,0.277146998
53,80,0.292456722
53,81,0.308587563
53,82,0.32558382
53,83,0.343492307
53,84,0.362362515
53,85,0.382246778
53,86,0.403200459
53,87,0.425282143
53,88,0.448553846
53,89,0.473081243
53,90,0.498933909
53,91,0.526185581
53,92,0.55491444
53,93,0.585203416
53,94,0.617140515
53,95,0.650819173
53,96,0.674442331
54,54,0.070082701
54,55,0.074220579
54,56,0.078586321
54,57,0.083191963
54,58,0.088050164
54,59,0.093174245
54,60,0.098578225
54,61,0.104276855
54,62,0.110285662
54,63,0.116620991
54,64,0.123300047
54,65,0.130340946
54,66,0.137762765
54,67,0.145585594
54,68,0.153830597
54,69,0.162520067
54,70,0.171677496
54,71,0.181327641
54,72,0.191496595
54,73,0.20221187
54,74,0.213502475
54,75,0.225399005
54,76,0.237933736
54,77,0.251140726
54,78,0.26505592
54,79,0.279717263
54,80,0.295164827
54,81,0.311440936
54,82,0.32859031
54,83,0.346660211
54,84,0.365700605
54,85,0.385764333
54,86,0.406907296
54,87,0.429188652
54,88,0.452671029
54,89,0.477420753
54,90,0.503508094
54,91,0.531007531
54,92,0.559998039
54,93,0.590563392
54,94,0.622792503
54,95,0.656779778
54,96,0.680639405
55,55,0.074953113
55,56,0.079359145
55,57,0.084007202
55,58,0.088910056
55,59,0.094081144
55,60,0.099534609
55,61,0.105285333
55,62,0.111348978
55,63,0.117742035
55,64,0.124481861
55,65,0.131586733
55,66,0.139075899
55,67,0.146969629
55,68,0.155289274
55,69,0.164057331
55,70,0.173297503
55,71,0.183034769
55,72,0.193295463
55,73,0.204107346
55,74,0.215499693
55,75,0.227503381
55,76,0.240150984
55,77,0.253476876
55,78,0.267517336
55,79,0.282310668
55,80,0.297897317
55,81,0.314320011
55,82,0.331623893
55,83,0.349856678
55,84,0.369068813
55,85,0.389313651
55,86,0.410647637
55,87,0.433130508
55,88,0.456825511
55,89,0.48179963
55,90,0.508123838
55,91,0.535873365
55,92,0.565127986
55,93,0.595972333
55,94,0.628496235
55,95,0.662795078
55,96,0.686893513
56,56,0.080139091
56,57,0.08482994
56,58,0.089777842
56,59,0.094996355
56,60,0.100499743
56,61,0.106303021
56,62,0.11242199
56,63,0.118873285
56,64,0.125674419
56,65,0.132843831
56,66,0.14040094
56,67,0.148366198
56,68,0.156761149
56,69,0.16560849
56,70,0.174932139
56,71,0.184757303
56,72,0.195110554
56,73,0.206019907
56,74,0.217514904
56,75,0.229626709
56,76,0.242388195
56,77,0.255834057
56,78,0.270000911
56,79,0.284927421
56,80,0.300654413
56,81,0.31722502
56,82,0.334684814
56,83,0.353081968
56,84,0.372467415
56,85,0.392895024
56,86,0.41442179
56,87,0.437108038
56,88,0.461017639
56,89,0.486218241
56,90,0.512781531
56,91,0.540783495
56,92,0.570304719
56,93,0.601430704
56,94,0.634252203
56,95,0.668865597
56,96,0.693205205
57,57,0.085660243
57,58,0.090653593
57,59,0.095919949
57,60,0.101473703
57,61,0.10733
57,62,0.113504782
57,63,0.120014831
57,64,0.126877816
57,65,0.13411234
57,66,0.141737994
57,67,0.149775415
57,68,0.158246338
57,69,0.167173668
57,70,0.176581536
57,71,0.18649538
57,72,0.196942012
57,73,0.207949703
57,74,0.219548269
57,75,0.231769157
57,76,0.244645549
57,77,0.258212457
57,78,0.272506844
57,79,0.287567733
57,80,0.303436338
57,81,0.320156198
57,82,0.337773323
57,83,0.356336345
57,84,0.375896689
57,85,0.396508746
57,86,0.418230068
57,87,0.441121573
57,88,0.465247761
57,89,0.490676958
57,90,0.517481564
57,91,0.545738337
57,92,0.575528681
57,93,0.606938974
57,94,0.640060907
57,95,0.674991865
57,96,0.699575036
58,58,0.091537379
58,59,0.096852002
58,60,0.102456567
58,61,0.108366353
58,62,0.114597442
58,63,0.121166765
58,64,0.128092148
58,65,0.13539236
58,66,0.143087167
58,67,0.15119739
58,68,0.159744961
58,69,0.168752988
58,70,0.178245825
58,71,0.188249137
58,72,0.198789982
58,73,0.20989689
58,74,0.22159995
58,75,0.233930899
58,76,0.246923225
58,77,0.260612269
58,78,0.275035336
58,79,0.290231817
58,80,0.306243316
58,81,0.323113785
58,82,0.340889671
58,83,0.359620074
58,84,0.379356915
58,85,0.400155115
58,86,0.422072786
58,87,0.445171445
58,88,0.469516232
58,89,0.495176153
58,90,0.522224336
58,91,0.550738313
58,92,0.580800319
58,93,0.612497618
58,94,0.645922851
58,95,0.681174418
58,96,0.706003568
59,59,0.097792589
59,60,0.103448415
59,61,0.109412162
59,62,0.115700057
59,63,0.122329179
59,64,0.129317512
59,65,0.136683994
59,66,0.144448566
59,67,0.152632237
59,68,0.161257135
59,69,0.170346578
59,70,0.179925138
59,71,0.190018715
59,72,0.200654613
59,73,0.211861623
59,74,0.22367011
59,75,0.236112105
59,76,0.249221407
59,77,0.263033683
59,78,0.277586591
59,79,0.292919889
59,80,0.309075575
59,81,0.326098019
59,82,0.344034111
59,83,0.362933424
59,84,0.382848379
59,85,0.403834431
59,86,0.425950261
59,87,0.449257992
59,88,0.473823409
59,89,0.499716206
59,90,0.527010246
59,91,0.555783848
59,92,0.586120084
59,93,0.618107116
59,94,0.651838544
59,95,0.687413798
59,96,0.712491369
60,60,0.104449325
60,61,0.110467512
60,62,0.116812715
60,63,0.123502165
60,64,0.130554006
60,65,0.137987344
60,66,0.1458223
60,67,0.15408007
60,68,0.162782982
60,69,0.171954563
60,70,0.181619608
60,71,0.191804254
60,72,0.202536052
60,73,0.213844058
60,74,0.225758916
60,75,0.238312952
60,76,0.251540278
60,77,0.265476896
60,78,0.280160813
60,79,0.295632165
60,80,0.311933344
60,81,0.329109142
60,82,0.3472069
60,83,0.366276665
60,84,0.386371366
60,85,0.407546997
60,86,0.429862815
60,87,0.453381554
60,88,0.478169651
60,89,0.504297498
60,90,0.531839701
60,91,0.560875372
60,92,0.591488433
60,93,0.623767951
60,94,0.657808501
60,95,0.693710552
60,96,0.719039013
61,61,0.111532487
61,62,0.117935504
61,63,0.124685817
61,64,0.131801728
61,65,0.139302515
61,66,0.147208479
61,67,0.155541004
61,68,0.164322622
61,69,0.173577071
61,70,0.183329372
61,71,0.193605897
61,72,0.20443445
61,73,0.215844354
61,74,0.227866533
61,75,0.240533614
61,76,0.253880025
61,77,0.267942103
61,78,0.282758211
61,79,0.298368863
61,80,0.314816854
61,81,0.3321474
61,82,0.350408296
61,83,0.369650071
61,84,0.389926166
61,85,0.41129312
61,86,0.433810772
61,87,0.457542473
61,88,0.482555323
61,89,0.508920416
61,90,0.53671311
61,91,0.56601332
61,92,0.596905826
61,93,0.629480615
61,94,0.663833243
61,95,0.700065233
61,96,0.725647078
62,62,0.119068516
62,63,0.125880229
62,64,0.133060778
62,65,0.140629611
62,66,0.148607211
62,67,0.157015157
62,68,0.165876179
62,69,0.175214232
62,70,0.185054564
62,71,0.195423786
62,72,0.206349959
62,73,0.21786267
62,74,0.229993131
62,75,0.242774271
62,76,0.256240835
62,77,0.270429501
62,78,0.285378993
62,79,0.301130206
62,80,0.317726338
62,81,0.33521304
62,82,0.353638561
62,83,0.373053918
62,84,0.393513071
62,85,0.41507311
62,86,0.437794459
62,87,0.461741098
62,88,0.486980793
62,89,0.513585349
62,90,0.541630885
62,91,0.571198129
62,92,0.602372729
62,93,0.6352456
62,94,0.669913294
62,95,0.706478399
62,96,0.732316153
63,63,0.127085496
63,64,0.134331255
63,65,0.141968737
63,66,0.15001861
63,67,0.158502643
63,68,0.167443775
63,69,0.176866177
63,70,0.186795322
63,71,0.197258068
63,72,0.20828273
63,73,0.219899167
63,74,0.23213888
63,75,0.2450351
63,76,0.258622897
63,77,0.272939292
63,78,0.288023371
63,79,0.303916415
63,80,0.320662033
63,81,0.33830631
63,82,0.356897958
63,83,0.376488486
63,84,0.397132376
63,85,0.418887278
63,86,0.441814208
63,87,0.465977779
63,88,0.491446431
63,89,0.51829269
63,90,0.546593445
63,91,0.576430244
63,92,0.607889613
63,93,0.641063408
63,94,0.676049187
63,95,0.712950615
63,96,0.739046827
64,64,0.135613262
64,65,0.143320002
64,66,0.151442787
64,67,0.160003584
64,68,0.169025537
64,69,0.178533035
64,70,0.188551786
64,71,0.199108888
64,72,0.210232918
64,73,0.221954009
64,74,0.234303951
64,75,0.247316283
64,76,0.261026404
64,77,0.275471677
64,78,0.290691558
64,79,0.306727717
64,80,0.323624177
64,81,0.341427462
64,82,0.360186752
64,83,0.379954054
64,84,0.40078438
64,85,0.422735939
64,86,0.445870352
64,87,0.470252869
64,88,0.495952613
64,89,0.523042839
64,90,0.551601212
64,91,0.581710111
64,92,0.613456953
64,93,0.646934542
64,94,0.682241457
64,95,0.719482453
64,96,0.745839701
65,65,0.144683511
65,66,0.152879855
65,67,0.161518096
65,68,0.170621588
65,69,0.18021494
65,70,0.190324093
65,71,0.200976394
65,72,0.212200678
65,73,0.224027358
65,74,0.236488516
65,75,0.249618003
65,76,0.263451546
65,77,0.27802686
65,78,0.293383769
65,79,0.309564339
65,80,0.32661301
65,81,0.34457675
65,82,0.363505214
65,83,0.383450909
65,84,0.404469382
65,85,0.426619413
65,86,0.449963229
65,87,0.474566726
65,88,0.500499718
65,89,0.527836196
65,90,0.556654611
65,91,0.587038184
65,92,0.619075229
65,93,0.652859514
65,94,0.688490647
65,95,0.726074488
65,96,0.75269538
66,66,0.154329929
66,67,0.163046302
66,68,0.172232057
66,69,0.181912027
66,70,0.192112387
66,71,0.202860734
66,72,0.214186168
66,73,0.226119381
66,74,0.238692752
66,75,0.251940445
66,76,0.265898521
66,77,0.280605046
66,78,0.296100222
66,79,0.31242651
66,80,0.329628774
66,81,0.347754432
66,82,0.366853614
66,83,0.386979337
66,84,0.408187687
66,85,0.430538022
66,86,0.454093179
66,87,0.478919711
66,88,0.505088129
66,89,0.532673167
66,90,0.561754074
66,91,0.592414919
66,92,0.624744927
66,93,0.658838839
66,94,0.694797305
66,95,0.732727305
